model,direction,side,dataset,layer,normalized_depth,scope,rho,mer,pier,mer_gain,pier_gain,matrix_retention,embedded_retention,poi_corrections,poi_corruptions,poi_net_utility,total_intervention_energy,edited_positions_or_frames,mean_intervention_norm,mean_perturbation_norm,original_hidden_norm,relative_perturbation,edited_fraction,path
whisper,Raw,decoder,cs_dialogue,12,0.3870967741935484,global,0.5,0.24570783579872868,0.45105820105820105,0.016752806986276958,0.018959435626102306,0.9879028773870215,0.9584026622296173,93,50,43,41899.87122821808,13718,3.054371718050596,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L12/Raw_decoder_L12_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,12,0.3870967741935484,oracle_local,0.5,0.2648369274639102,0.4691358024691358,-0.00237628467890455,0.0008818342151675762,0.9879028773870215,0.9750415973377704,32,30,2,5556.256487369537,1820,3.052888179873372,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L12/Raw_decoder_L12_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,13,0.41935483870967744,global,0.5,0.24796530624368798,0.4497354497354497,0.014495336541317655,0.020282186948853642,0.9824591722111812,0.9642262895174709,89,43,46,43458.82171201706,13598,3.1959715922942387,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L13/Raw_decoder_L13_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,13,0.41935483870967744,oracle_local,0.5,0.25717340937444305,0.45105820105820105,0.005287233410562586,0.018959435626102306,0.9876436533310291,0.9816971713810316,65,22,43,5702.054725408554,1808,3.153791330425085,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L13/Raw_decoder_L13_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,14,0.45161290322580644,global,0.5,0.23982653121843997,0.4281305114638448,0.022634111566565668,0.041887125220458565,0.9879892854056856,0.9825291181364393,116,21,95,44686.71101856232,13693,3.263471191014556,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L14/Raw_decoder_L14_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,14,0.45161290322580644,oracle_local,0.5,0.25444068199370284,0.45458553791887124,0.008019960791302794,0.015432098765432112,0.9930873585068695,0.980865224625624,58,23,35,5884.716356277466,1826,3.222736230162906,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L14/Raw_decoder_L14_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,15,0.4838709677419355,global,0.5,0.23216301312897286,0.4351851851851852,0.030297629656032776,0.03483245149911818,0.9870387972003802,0.9733777038269551,111,32,79,43493.05788683891,13437,3.236813119508738,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L15/Raw_decoder_L15_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,15,0.4838709677419355,oracle_local,0.5,0.24749004930790708,0.4607583774250441,0.01497059347709856,0.009259259259259245,0.9887669575736628,0.978369384359401,47,26,21,5796.110135316849,1810,3.202270792992734,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L15/Raw_decoder_L15_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,16,0.5161290322580645,global,0.5,0.22847977187667082,0.43077601410934746,0.03398087090833482,0.03924162257495589,0.9887669575736628,0.9858569051580699,106,17,89,46276.753303050995,13554,3.4142506494799316,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L16/Raw_decoder_L16_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,16,0.5161290322580645,oracle_local,0.5,0.25093566209231866,0.4656084656084656,0.011524980692686981,0.00440917107583777,0.9871252052190443,0.9858569051580699,27,17,10,6089.553619384766,1812,3.360680805399981,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L16/Raw_decoder_L16_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,17,0.5483870967741935,global,0.5,0.24012356680330305,0.44929453262786595,0.022337075981702592,0.020723104056437402,0.9790892594832801,0.9417637271214643,117,70,47,47781.05200386047,13753,3.474227586989055,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L17/Raw_decoder_L17_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,17,0.5483870967741935,oracle_local,0.5,0.24855937741341413,0.4660493827160494,0.013901265371591504,0.003968253968253954,0.9925689103948846,0.961730449251248,55,46,9,6211.26825428009,1832,3.390430269803543,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L17/Raw_decoder_L17_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,18,0.5806451612903226,global,0.5,0.23608388284916532,0.4506172839506173,0.02637675993584032,0.019400352733686066,0.9837552924911431,0.9550748752079867,98,54,44,46738.686205387115,13539,3.4521520204880063,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L18/Raw_decoder_L18_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,18,0.5806451612903226,oracle_local,0.5,0.24552961444781085,0.468694885361552,0.016931028337194787,0.0013227513227513366,0.9940378467121749,0.9733777038269551,35,32,3,6125.461187839508,1827,3.352742850486868,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L18/Raw_decoder_L18_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,19,0.6129032258064516,global,0.5,0.24683657102120835,0.46119929453262787,0.015624071763797293,0.008818342151675485,0.9739911863820963,0.9492512479201332,81,61,20,47523.848385334015,13394,3.548144571101539,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L19/Raw_decoder_L19_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,19,0.6129032258064516,oracle_local,0.5,0.24618309273450958,0.468694885361552,0.016277550050496054,0.0013227513227513366,0.9930009504882054,0.9708818635607321,38,35,3,6261.662513017654,1815,3.4499517978058702,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L19/Raw_decoder_L19_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,20,0.6451612903225806,global,0.5,0.2524802471336066,0.4506172839506173,0.009980395651399021,0.019400352733686066,0.967337768944958,0.961730449251248,90,46,44,47623.272213220596,13243,3.5961090548380725,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L20/Raw_decoder_L20_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,20,0.6451612903225806,oracle_local,0.5,0.24552961444781085,0.4607583774250441,0.016931028337194787,0.009259259259259245,0.9931737665255336,0.9692179700499168,58,37,21,6347.32923412323,1814,3.4990789603766426,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L20/Raw_decoder_L20_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,21,0.6774193548387096,global,0.5,0.2575892591932514,0.4497354497354497,0.004871383591754264,0.020282186948853642,0.9453901322042686,0.9409317803660566,117,71,46,48861.94014215469,12914,3.7836410207646503,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L21/Raw_decoder_L21_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,21,0.6774193548387096,oracle_local,0.5,0.2575892591932514,0.4638447971781305,0.004871383591754264,0.006172839506172867,0.9890261816296553,0.9650582362728786,56,42,14,6700.198716163635,1818,3.685477841674167,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L21/Raw_decoder_L21_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,22,0.7096774193548387,global,0.5,0.31319432067961744,0.43209876543209874,-0.050733677894611806,0.03791887125220461,0.9036550591894927,0.9425956738768719,155,69,86,49895.03261470795,13007,3.8360138859620165,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L22/Raw_decoder_L22_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,22,0.7096774193548387,oracle_local,0.5,0.25188617596388047,0.4642857142857143,0.010574466821125172,0.005731922398589051,0.9833232523978225,0.9625623960066556,58,45,13,6737.15004491806,1809,3.724239936383671,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L22/Raw_decoder_L22_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,23,0.7419354838709677,global,0.5,0.28800570308322937,0.4157848324514991,-0.025545060298223732,0.054232804232804244,0.9226648232956018,0.9575707154742097,174,51,123,51893.88735604286,13116,3.9565330402594436,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L23/Raw_decoder_L23_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,23,0.7419354838709677,oracle_local,0.5,0.2530743183033327,0.45634920634920634,0.009386324481672925,0.013668430335097015,0.981681500043204,0.9683860232945092,69,38,31,6863.347436666489,1791,3.8321314554251753,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L23/Raw_decoder_L23_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,24,0.7741935483870968,global,0.5,0.30481791718647894,0.4497354497354497,-0.0423572744014733,0.020282186948853642,0.8881016158299491,0.9193011647254575,143,97,46,52714.37694597244,12687,4.1549914830907575,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L24/Raw_decoder_L24_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,24,0.7741935483870968,oracle_local,0.5,0.255034753163429,0.4731040564373898,0.007425889621576642,-0.0030864197530864335,0.9783115873153029,0.9417637271214643,63,70,-7,7197.939855337143,1809,3.978960671828161,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L24/Raw_decoder_L24_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,25,0.8064516129032258,global,0.5,0.3307194201865383,0.4400352733686067,-0.06825877740153269,0.029982363315696647,0.8412684697139895,0.9267886855241264,156,88,68,55519.26236367226,12302,4.513027342194135,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L25/Raw_decoder_L25_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,25,0.8064516129032258,oracle_local,0.5,0.261331907562526,0.4541446208112875,0.0011287352224796376,0.015873015873015872,0.9750280826060659,0.9575707154742097,87,51,36,7822.755096197128,1797,4.353230437505358,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L25/Raw_decoder_L25_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,26,0.8387096774193549,global,0.5,0.3630962989366126,0.4312169312169312,-0.10063565615160697,0.03880070546737213,0.8136179037414673,0.9151414309484193,190,102,88,68524.5644774437,13823,4.9572860071940745,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L26/Raw_decoder_L26_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,26,0.8387096774193549,oracle_local,0.5,0.25455949622764806,0.4620811287477954,0.007901146557357575,0.007936507936507964,0.9798669316512573,0.9500831946755408,78,60,18,8628.052689313889,1798,4.798694487938759,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L26/Raw_decoder_L26_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,27,0.8709677419354839,global,0.5,0.3987999762371532,0.4210758377425044,-0.13633933345214755,0.04894179894179895,0.7705003024280653,0.9034941763727121,227,116,111,86894.63762521744,14907,5.829116363132584,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L27/Raw_decoder_L27_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,27,0.8709677419354839,oracle_local,0.5,0.25164854749599,0.44312169312169314,0.01081209528901561,0.026895943562610214,0.982286356173853,0.9484193011647255,123,62,61,10275.423062324524,1809,5.680167530306536,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L27/Raw_decoder_L27_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,28,0.9032258064516129,global,0.5,0.36434384839303746,0.41798941798941797,-0.10188320560803182,0.052028218694885386,0.8270975546530718,0.93261231281198,199,81,118,95180.02101421356,13949,6.823429709241778,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L28/Raw_decoder_L28_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,28,0.9032258064516129,oracle_local,0.5,0.2585397730648132,0.45634920634920634,0.003920869720192455,0.013668430335097015,0.9783115873153029,0.9642262895174709,74,43,31,12082.7230052948,1812,6.66816942897064,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L28/Raw_decoder_L28_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,29,0.9354838709677419,global,0.5,0.3792550347531634,0.40652557319223986,-0.11679439196815777,0.06349206349206349,0.807569342434978,0.9276206322795341,231,87,144,108746.52691698074,14404,7.549744995624878,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L29/Raw_decoder_L29_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,29,0.9354838709677419,oracle_local,0.5,0.25806451612903225,0.44488536155202824,0.004396126655973387,0.025132275132275117,0.9791756675019442,0.978369384359401,83,26,57,13468.904732704163,1820,7.400497105881408,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L29/Raw_decoder_L29_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,30,0.967741935483871,global,0.5,0.334462068555813,0.40343915343915343,-0.07200142577080737,0.06657848324514992,0.843601486217921,0.9575707154742097,202,51,151,106932.35697841644,13287,8.047893202259084,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L30/Raw_decoder_L30_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,30,0.967741935483871,oracle_local,0.5,0.2662626982712529,0.44841269841269843,-0.0038020554862472355,0.021604938271604923,0.9772746910913332,0.980865224625624,72,23,49,14149.018505096436,1797,7.873688650582324,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L30/Raw_decoder_L30_oracle_local_rho0.5.json
whisper,Raw,decoder,cs_dialogue,31,1.0,global,0.5,0.3122438068080556,0.421957671957672,-0.04978316402304994,0.04805996472663138,0.8807569342434978,0.9584026622296173,159,50,109,115406.72562360764,12976,8.893859866184313,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L31/Raw_decoder_L31_global_rho0.5.json
whisper,Raw,decoder,cs_dialogue,31,1.0,oracle_local,0.5,0.25545060298223726,0.45282186948853614,0.007010039802768375,0.01719576719576721,0.9796941156139289,0.9825291181364393,60,21,39,15808.538031578064,1813,8.719546625249897,,,,,results/basis_a4/whisper/raw/decoder/cs_dialogue/L31/Raw_decoder_L31_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,0,0.0,global,0.5,0.3612565445026178,0.6565656565656566,0.003141361256544517,0.030303030303030276,0.9953917050691244,0.967741935483871,4,1,3,957.4529383778572,933,1.0262089371681213,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L00/Raw_decoder_L0_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,0,0.0,oracle_local,0.5,0.362303664921466,0.6565656565656566,0.002094240837696326,0.030303030303030276,0.9984639016897081,1.0,3,0,3,71.20184922218323,69,1.0319108582925105,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L00/Raw_decoder_L0_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,1,0.03225806451612903,global,0.5,0.36544502617801045,0.6767676767676768,-0.0010471204188481353,0.010101010101010055,0.9861751152073732,1.0,1,0,1,1512.488299369812,931,1.6245846394949646,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L01/Raw_decoder_L1_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,1,0.03225806451612903,oracle_local,0.5,0.3633507853403141,0.6868686868686869,0.0010471204188481908,0.0,0.9969278033794163,1.0,0,0,0,112.31330692768097,69,1.62772908590842,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L01/Raw_decoder_L1_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,2,0.06451612903225806,global,0.5,0.362303664921466,0.6767676767676768,0.002094240837696326,0.010101010101010055,0.9769585253456221,1.0,1,0,1,1744.4988079071045,923,1.8900312111669604,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L02/Raw_decoder_L2_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,2,0.06451612903225806,oracle_local,0.5,0.362303664921466,0.6868686868686869,0.002094240837696326,0.0,0.9969278033794163,1.0,0,0,0,130.91828572750092,69,1.8973664598188538,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L02/Raw_decoder_L2_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,3,0.0967741935483871,global,0.5,0.36858638743455496,0.6767676767676768,-0.004188481675392652,0.010101010101010055,0.9754224270353302,1.0,1,0,1,1919.8259762525558,917,2.093594303437902,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L03/Raw_decoder_L3_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,3,0.0967741935483871,oracle_local,0.5,0.3612565445026178,0.6767676767676768,0.003141361256544517,0.010101010101010055,0.9984639016897081,1.0,1,0,1,145.68361628055573,69,2.1113567576892134,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L03/Raw_decoder_L3_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,4,0.12903225806451613,global,0.5,0.3633507853403141,0.6868686868686869,0.0010471204188481908,0.0,0.9861751152073732,1.0,0,0,0,2004.1491907835007,927,2.161973237091155,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L04/Raw_decoder_L4_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,4,0.12903225806451613,oracle_local,0.5,0.3612565445026178,0.6767676767676768,0.003141361256544517,0.010101010101010055,0.9984639016897081,1.0,1,0,1,150.14725136756897,69,2.1760471212691157,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L04/Raw_decoder_L4_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,5,0.16129032258064516,global,0.5,0.3612565445026178,0.6868686868686869,0.003141361256544517,0.0,0.9846390168970814,1.0,0,0,0,2091.567009449005,931,2.2465811057454403,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L05/Raw_decoder_L5_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,5,0.16129032258064516,oracle_local,0.5,0.35916230366492147,0.6767676767676768,0.005235602094240843,0.010101010101010055,1.0,1.0,1,0,1,155.45694172382355,69,2.2529991554177324,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L05/Raw_decoder_L5_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,6,0.1935483870967742,global,0.5,0.3581151832460733,0.6767676767676768,0.006282722513089034,0.010101010101010055,0.9861751152073732,1.0,1,0,1,2206.311846613884,929,2.3749320200364736,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L06/Raw_decoder_L6_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,6,0.1935483870967742,oracle_local,0.5,0.3612565445026178,0.6868686868686869,0.003141361256544517,0.0,0.9984639016897081,1.0,0,0,0,164.46008253097534,69,2.383479456970657,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L06/Raw_decoder_L6_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,7,0.22580645161290322,global,0.5,0.36020942408376966,0.6767676767676768,0.004188481675392652,0.010101010101010055,0.9923195084485407,1.0,1,0,1,2380.968787550926,931,2.5574315655756457,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L07/Raw_decoder_L7_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,7,0.22580645161290322,oracle_local,0.5,0.3633507853403141,0.6868686868686869,0.0010471204188481908,0.0,1.0,1.0,0,0,0,176.68461108207703,69,2.5606465374214062,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L07/Raw_decoder_L7_oracle_local_rho0.5.json
whisper,Raw,decoder,seame_dev_man,8,0.25806451612903225,global,0.5,0.35916230366492147,0.696969696969697,0.005235602094240843,-0.010101010101010166,0.9938556067588326,0.967741935483871,0,1,-1,2571.10395693779,927,2.7735749265779828,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L08/Raw_decoder_L8_global_rho0.5.json
whisper,Raw,decoder,seame_dev_man,8,0.25806451612903225,oracle_local,0.5,0.3612565445026178,0.6868686868686869,0.003141361256544517,0.0,1.0,1.0,0,0,0,192.38066983222961,69,2.788125649742458,,,,,results/basis_a4/whisper/raw/decoder/seame_dev_man/L08/Raw_decoder_L8_oracle_local_rho0.5.json
